Ai,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,Year,Pref
A13,0.05039465695203401,0.07894736842105264,0.3209076175040519,0.15366146458583435,0.07387609452700669,0.19045511543851887,0.006083166878518238,0.1632221604846251,0.06040926958196124,0.8414634146341463,0.4243478260869564,2018,0.2768970570602296
A14,1.0,1.0,1.0,0.0,1.0,0.21446485210592314,0.9159453624679701,1.0,0.12016851555457439,0.9969512195121951,1.0,2018,0.507935859012997
A15,0.08075288403157256,0.15331807780320367,0.33225283630470015,1.0,0.0508462431390533,0.1698015785203216,0.25839840203377523,0.002995026358942391,0.04594777734851691,0.8932926829268293,0.3130434782608696,2018,0.324879966490125
A16,0.04675166970248938,0.08237986270022885,0.26661264181523503,0.4831932773109245,0.14907063729775433,0.1872464409530132,0.2645824506184049,0.17779072761522718,0.03248431664734994,0.5975609756097561,0.3199999999999999,2018,0.24029181134022756
A17,0.04614450516089862,0.10983981693363846,0.3565640194489465,0.16566626650660266,0.46754754295705014,0.07918418529173121,0.4619978613078305,0.6674843133800431,0.08158102912228415,0.798780487804878,0.3182608695652174,2018,0.3386824576799432
A18,0.036429872495446276,0.08924485125858125,0.27633711507293357,0.1554621848739496,0.2479399246191548,0.06457918418529174,0.10799386639226846,0.5401347084253749,0.036226551624752405,0.17682926829268303,0.0,2018,0.16656382488281032
A19,0.3442622950819672,0.6807780320366135,0.5040518638573744,0.5570228091236495,0.022184324796858657,0.14807848344028918,0.014244496902931622,0.029841846345661276,0.0035935267460185964,0.9634146341463414,0.18434782608695643,2018,0.3270839706685086
A20,0.0012143290831815434,0.017162471395881024,0.0,0.08823529411764706,0.0074520987689706015,0.20052371468614,0.0,0.2258466709130087,0.0,0.7957317073170731,0.7739130434782608,2018,0.25374558526361296
A21,0.12507589556769885,0.1979405034324943,0.2925445705024311,0.35834333733493406,0.0,0.2545179612008557,0.07533845812400379,0.0,0.05830589129888209,0.9603658536585366,0.14086956521739122,2018,0.3071875429778148
A22,0.21615057680631455,0.27917620137299776,0.5380875202593193,0.5762304921968788,0.9196463119276573,0.654127019252047,1.0,0.36508151621515395,1.0,1.0,0.2799999999999999,2018,0.7433244464013417
A23,0.06496660595021253,0.08695652173913045,0.320097244732577,0.1350540216086435,0.108084094068416,0.11573356937375524,0.05370942033371668,0.20752415671712585,0.08281975335896634,0.871951219512195,0.2799999999999999,2018,0.2894561834801365
A24,0.03217972070431088,0.04919908466819222,0.06564019448946515,0.3271308523409365,0.3268748477335588,0.2380688942981486,0.44876218146601293,0.4711271327704671,0.033534472714339146,0.4359756097560976,0.28869565217391296,2018,0.24171135782762776
A25,0.0,0.0,0.1620745542949757,0.177671068427371,0.23618853809885498,0.13867374787932432,0.3439057361338095,0.26120424453509333,0.11227624776937653,0.7347560975609756,0.23130434782608694,2018,0.2830186377563578
A26,0.07468123861566485,0.09496567505720827,0.14505672609400325,0.17286914765906367,0.06451797818828016,0.1624990779671019,0.13917640175130644,0.06015801813278402,0.051891507380220886,0.8810975609756098,0.35826086956521735,2018,0.2826405672464183
A27,0.09350333940497876,0.1350114416475973,0.2625607779578606,0.23109243697478996,0.20040413304862495,0.10688205355167074,0.24820934971652245,0.35475477374676445,0.07100281472487444,0.9268292682926829,0.18260869565217394,2018,0.3179990257423017
A28,0.06010928961748636,0.07322654462242566,0.1012965964343598,0.38355342136854753,0.1379928058584961,0.1606918934867596,0.2777576014365555,0.13519630297198768,0.03668340784075648,0.75,0.32869565217391294,2018,0.26653513616159125
A29,0.18032786885245902,0.22082379862700235,0.4351701782820097,0.3805522208883554,0.6667048825577896,1.0,0.590410185017049,0.7743837157299869,0.10496654831331138,0.9573170731707317,0.5599999999999998,2018,0.43596509571035746
A30,0.060716454159077116,0.09382151029748284,0.3055105348460292,0.5660264105642258,0.05365511113658837,0.14501733421848492,0.23831285434699276,0.01875618317093333,0.09507208516535742,0.8628048780487805,0.32869565217391294,2018,0.3040704033693987
A1,0.12676962676962678,0.2519280205655527,0.5189753320683111,0.43268124280782516,0.3732079479082247,0.24950913199718444,0.6563908313908313,0.37001019422684833,0.03860466446068584,0.9725085910652921,0.3269896193771625,2019,0.3719649586610602
A2,0.1640926640926641,0.2416452442159383,0.45445920303605314,0.24395857307249716,0.04028449263616802,0.1297002926684696,0.1294871794871795,0.026491576349393718,0.0296227411644148,0.9003436426116839,0.29411764705882354,2019,0.2937677863208032
A3,0.06113256113256113,0.023136246786632383,0.09962049335863378,0.013808975834292303,0.20261017801749437,0.16956247916126402,0.15563325563325564,0.3900633115141109,0.08904277586422234,0.0,0.09515570934256055,2019,0.1349206936202109
A4,0.023166023166023175,0.060411311053984576,0.32732447817836813,0.21001150747986194,0.2993041388368779,0.09406142333197497,0.41081973581973585,0.40841291984118466,0.06178852980256021,0.8075601374570446,0.2768166089965398,2019,0.30891383846624704
A5,0.07850707850707851,0.11696658097686378,0.1954459203036053,0.31645569620253167,0.09405304194729341,0.0,0.022057109557109558,0.3850600922845799,0.006750361519026967,0.31271477663230246,0.1314878892733563,2019,0.16024247713947803
A6,0.1325611325611326,0.14652956298200517,0.4240986717267552,0.13693901035673187,0.12845485286309144,0.16763605379172378,0.06373348873348875,0.21847837750831633,0.08495283324079049,0.9381443298969072,0.4999999999999999,2019,0.31246634037336646
A7,0.07915057915057917,0.15809768637532134,0.5218216318785579,0.7882623705408516,0.4188301707514743,0.14055495869299447,0.5619949494949495,0.5493883463890975,0.08814894734386969,0.9381443298969072,0.6816608996539791,2019,0.38988569244153143
A8,0.12162162162162163,0.12339331619537276,0.4857685009487666,0.11047180667433833,0.34491238856440215,0.108435520320083,0.1409576534576535,0.6149935615409378,0.13910018252760864,0.9484536082474226,0.3944636678200692,2019,0.35699696959036226
A9,0.2664092664092664,0.43059125964010286,0.7732447817836812,0.21461449942462604,0.49851884973311356,0.4075501055829289,0.29607614607614613,0.6779160854168902,0.08302222382730151,0.9725085910652921,0.5692041522491348,2019,0.39432371612923733
A10,0.11840411840411842,0.11953727506426738,0.36432637571157495,0.38492520138089764,0.1415197160662885,0.2197606786944763,0.14475524475524476,0.21482991737310866,0.07481976715315618,0.8213058419243987,0.39965397923875423,2019,0.2949924546160443
A11,0.11389961389961392,0.17352185089974295,0.4648956356736243,0.42865362485615655,0.14280524271302017,0.15981921238839697,0.3216686091686092,0.1094538040562292,0.04547841644885239,0.9484536082474226,0.2785467128027681,2019,0.32336754710803406
A12,0.02702702702702704,0.035989717223650394,0.1698292220113852,0.29344073647871116,0.17587960763491045,0.027155188382173175,0.23125485625485628,0.31795257001824223,0.03486232181739114,0.4192439862542956,0.47923875432525936,2019,0.1932362608862047
A13,0.05469755469755469,0.08611825192802057,0.3567362428842505,0.15247410817031073,0.07808177067322473,0.17563812840366022,0.02412587412587412,0.1584934005794613,0.04148026429636585,0.8487972508591066,0.43771626297577854,2019,0.27741076166541734
A14,1.0,1.0,1.0,0.0,1.0,0.22139073093024114,0.9047688422688424,1.0,0.1221445263536461,1.0,1.0,2019,0.5123577057252838
A15,0.08494208494208495,0.16452442159383032,0.35958254269449713,1.0,0.0689293798731241,0.2074982402845182,0.28141996891996895,0.0,0.043003083256966675,0.865979381443299,0.39965397923875423,2019,0.32586462001781935
A16,0.0501930501930502,0.08997429305912596,0.2998102466793169,0.4643268124280783,0.15559064360171035,0.21231430370836885,0.266938616938617,0.17913670994741923,0.029785255440842564,0.6529209621993127,0.3529411764705881,2019,0.2553469956225027
A17,0.04633204633204633,0.11568123393316194,0.3946869070208729,0.15189873417721517,0.47345108012184567,0.045863742451746764,0.4461732711732712,0.6895187251851056,0.08030161445895538,0.7594501718213058,0.32525951557093424,2019,0.33538623090904895
A18,0.037966537966537976,0.09768637532133677,0.2969639468690702,0.15535097813578827,0.2575105497023727,0.027155188382173175,0.1097999222999223,0.5503272883356582,0.033219121911288285,0.11683848797250866,0.0,2019,0.16383459256560026
A19,0.36036036036036034,0.7519280205655527,0.5113851992409867,0.5420023014959725,0.0,0.16267180380098542,0.032808857808857804,0.031427728297027564,0.003361637903144514,0.9518900343642612,0.17820069204152245,2019,0.32995368216667853
A20,0.004504504504504509,0.020565552699228783,0.0,0.08170310701956271,0.016544169018807817,0.20694254065868925,0.0,0.23148943019637297,0.0,0.7663230240549828,0.7577854671280276,2019,0.24879101118463015
A21,0.1287001287001287,0.20951156812339333,0.3225806451612903,0.3515535097813579,0.025710532934633754,0.33379024191457046,0.10436091686091688,0.011709947419250983,0.04961801621230384,0.9312714776632303,0.17647058823529393,2019,0.3052985732776669
A22,0.2046332046332046,0.3059125964010283,0.6157495256166983,0.5989643268124282,0.9412290752592014,0.8280665357685325,1.0,0.3895267732589333,1.0,1.0,0.2543252595155707,2019,0.7526875076449866
A23,0.06306306306306309,0.09125964010282776,0.3301707779886148,0.14326812428078253,0.11641002710784452,0.10684251472604009,0.06673465423465423,0.2100681403584075,0.07830930981089658,0.8900343642611684,0.31833910034602064,2019,0.29476644852593464
A24,0.030888030888030903,0.056555269922879174,0.07210626185958255,0.3176064441887227,0.3294441494564459,0.2138702626606898,0.44958236208236213,0.47366938512715945,0.03523851227208502,0.38487972508591073,0.4134948096885812,2019,0.23553791780745262
A25,0.0,0.0,0.18500948766603414,0.17836593785960875,0.2409524075678395,0.1678212870003334,0.3412101787101787,0.26015398647923593,0.10081302281068442,0.7147766323024055,0.2975778546712801,2019,0.27888043891784176
A26,0.08172458172458175,0.10539845758354754,0.2656546489563567,0.16570771001150747,0.13760724366319202,0.1849368354758641,0.141977466977467,0.17909646957828093,0.04140502620542708,0.7663230240549828,0.43079584775086494,2019,0.2647059981555794
A27,0.09395109395109397,0.14010282776349614,0.2855787476280835,0.2330264672036824,0.20850683285358973,0.17289667691623753,0.24424048174048174,0.34590621311299485,0.06795805325953982,0.9553264604810996,0.22145328719723179,2019,0.3264685666526376
A28,0.057915057915057924,0.07712082262210798,0.0967741935483871,0.38204833141542005,0.15099348852807204,0.15907827955395845,0.28793706293706295,0.14565672282433734,0.033495998085942974,0.7766323024054983,0.39619377162629743,2019,0.2754411022014347
A29,0.17953667953667954,0.2365038560411311,0.484819734345351,0.37744533947065595,0.6810356873375626,1.0,0.6191627816627816,0.7786511428264835,0.101171156123553,0.9690721649484536,0.5951557093425605,2019,0.44135746601382986
A30,0.06113256113256113,0.10025706940874034,0.34724857685009486,0.5563866513233603,0.07391778218707208,0.20523839513948058,0.26499611499611503,0.020026290374503694,0.09397087082071215,0.8487972508591066,0.3598615916955017,2019,0.30660841046452375
